"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",95,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",94,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",92,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",91,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",92,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",95,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",92,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",97,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",99,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",89,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",94,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",96,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",97,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",93,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",96,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",98,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",94,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",97,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",96,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",95,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",96,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",94,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",90,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",91,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",92,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",96,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",93,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",93,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",91,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",90,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",90,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",97,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",96,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",93,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",93,
"CHL","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",93,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1983",58,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1984",63,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1985",78,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1986",78,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1987",62,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1988",75,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1989",95,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1990",97,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1991",95,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1992",94,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1993",95,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1994",93,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1995",92,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1996",95,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1997",96,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1998",98,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","1999",85,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2000",85,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2001",79,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2002",98,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2003",98,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2004",99,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2005",87,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2006",93,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2007",93,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2008",97,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2009",99,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2010",99,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2011",99,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2012",99,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2013",99,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2014",99,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2015",99,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2016",99,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2017",99,
"CHN","CHILDVACCIN","DTP","PC_CHILD","A","2018",99,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",78,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",74,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",88,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",88,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",63,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",77,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",95,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",98,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",96,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",94,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",94,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",89,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",93,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",97,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",96,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",97,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",85,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",98,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",79,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",98,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",98,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",98,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",86,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",93,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",94,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",97,"E"
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",99,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",99,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",99,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",99,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",99,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",99,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",99,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",99,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",99,
"CHN","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",99,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1980",84,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1981",82,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1982",80,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1983",82,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1984",82,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1985",84,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1986",88,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1990",67,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1991",71,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1992",70,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1993",71,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1994",77,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1995",82,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1996",87,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1997",87,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1998",88,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","1999",91,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2000",93,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2001",94,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2002",94,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2003",94,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2004",94,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2005",96,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2006",95,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2007",95,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2008",95,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2009",95,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2010",94,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2011",93,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2012",94,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2013",94,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2014",93,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2015",93,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2016",93,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2017",93,
"EST","CHILDVACCIN","DTP","PC_CHILD","A","2018",92,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",74,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",70,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",68,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",68,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",73,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",82,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",84,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",82,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",78,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",75,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",74,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",76,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",81,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",86,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",88,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",89,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",92,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",93,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",95,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",95,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",95,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",96,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",96,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",96,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",96,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",95,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",95,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",95,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",94,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",94,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",94,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",93,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",93,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",93,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",93,
"EST","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",87,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1980",53,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1981",58,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1982",74,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1983",78,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1984",87,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1985",99,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1986",85,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1987",97,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1988",93,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1989",99,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1990",99,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1991",90,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1992",90,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1993",93,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1994",95,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1995",91,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1996",92,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1997",93,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1998",90,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","1999",59,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2000",58,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2001",59,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2002",59,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2003",61,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2004",63,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2005",65,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2006",65,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2007",64,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2008",70,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2009",74,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2010",79,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2011",82,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2012",82,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2013",83,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2014",85,"E"
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2015",87,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2016",88,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2017",89,
"IND","CHILDVACCIN","DTP","PC_CHILD","A","2018",85,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",1,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",68,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",90,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",79,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",83,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",91,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",85,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",86,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",89,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",87,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",83,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",83,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",81,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",66,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",56,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",56,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",57,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",56,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",60,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",64,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",68,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",69,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",70,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",72,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",78,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",82,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",84,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",83,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",83,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",85,"E"
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",87,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",88,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",90,
"IND","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",84,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1981",1,"E"
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1982",1,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1983",6,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1984",13,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1985",27,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1986",47,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1987",64,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1988",71,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1989",75,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1990",88,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1991",91,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1992",93,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1993",91,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1994",92,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1995",92,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1996",91,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1997",90,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1998",92,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","1999",88,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2000",77,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2001",76,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2002",75,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2003",90,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2004",76,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2005",90,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2006",87,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2007",88,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2008",77,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2009",82,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2010",83,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2011",83,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2012",73,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2013",86,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2014",95,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2015",84,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2016",84,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2017",85,
"IDN","CHILDVACCIN","DTP","PC_CHILD","A","2018",76,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",6,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",13,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",26,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",45,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",57,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",64,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",68,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",85,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",89,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",90,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",89,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",92,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",82,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",92,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",93,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",91,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",88,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",73,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",76,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",44,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",90,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",78,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",91,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",88,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",88,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",83,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",82,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",89,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",89,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",84,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",89,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",95,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",87,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",88,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",90,
"IDN","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",78,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1980",84,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1981",91,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1982",92,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1983",89,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1984",87,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1985",85,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1986",92,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1987",92,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1988",92,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1989",92,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1990",93,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1991",94,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1992",95,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1993",96,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1994",95,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1995",96,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1996",94,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1997",95,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1998",96,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","1999",96,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2000",96,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2001",95,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2002",97,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2003",95,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2004",95,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2005",93,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2006",95,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2007",95,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2008",94,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2009",96,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2010",95,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2011",94,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2012",94,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2013",96,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2014",95,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2015",95,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2016",94,
"ISR","CHILDVACCIN","DTP","PC_CHILD","A","2017",98,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",81,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",83,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",88,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",85,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",85,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",85,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",88,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",88,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",86,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",88,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",91,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",94,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",94,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",92,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",92,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",93,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",96,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",97,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",97,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",97,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",97,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",96,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",98,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",96,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",97,
